Date_Heure,y_true,randomforest,lgbm,elasticnet
2025-09-18 14:00:00,1850.31,1497.024021683104,1954.494979078887,1623.3533601942943
2025-09-18 15:00:00,1839.68,1510.3289050642895,1806.351803414256,1582.5471424505638
2025-09-18 16:00:00,1838.26,1514.6929204746261,1900.7254835684448,1629.6028532822606
2025-09-18 17:00:00,1817.09,1518.094412416771,1813.3576448761416,1529.9564234867912
2025-09-18 18:00:00,1784.08,1472.412775877527,1846.99670211891,1422.6839981708708
2025-09-18 19:00:00,1519.86,1435.4268844273972,1663.0850441814216,1238.3811786699234
2025-09-18 20:00:00,1439.97,1400.935579192109,1679.208190840976,1204.0880602891339
2025-09-18 21:00:00,1229.49,1348.9113466134177,1529.9646325250617,1123.9023148763135
2025-09-18 22:00:00,1305.47,1226.6023118024518,1370.2472408844174,970.2961975712817
2025-09-18 23:00:00,1035.66,1108.3737933442796,1142.2080109300825,805.2358901214402
2025-09-19 00:00:00,830.02,914.4495380223914,1058.5171175005528,634.1732825611605
2025-09-19 01:00:00,689.31,641.7695608583488,683.4137977304955,445.0694239165359
2025-09-19 02:00:00,540.61,471.63813267244916,505.40268660716765,324.719849604246
2025-09-19 03:00:00,425.33,321.7785005860896,351.36122699225507,255.5839167850242
2025-09-19 04:00:00,167.03,224.77454301730526,263.01437085758204,178.8909552593129
2025-09-19 05:00:00,113.56,111.41202753370472,190.3859220919263,109.65873827751702
2025-09-19 06:00:00,163.78,50.780738204221635,74.10378389840253,62.991465611645346
2025-09-19 07:00:00,153.51,79.54280453322545,135.57425298546985,102.97458244078607
2025-09-19 08:00:00,278.41,162.8153992824748,181.69306858895254,188.12073278748733
2025-09-19 09:00:00,306.63,227.15094222540515,277.3538124373551,238.94983700761165
2025-09-19 10:00:00,258.5,271.4510812309255,318.71168209204484,260.0212437335907
2025-09-19 11:00:00,332.13,240.67441567787176,221.7992051594299,220.3150648674971
2025-09-19 12:00:00,330.54,210.78881037830436,205.3907287574782,186.38286933428213
2025-09-19 13:00:00,341.49,145.61972777188123,183.59105103793556,157.99638147250454
2025-09-19 14:00:00,283.97,94.66470260194161,142.3118152654224,108.15282240649574
2025-09-19 15:00:00,270.99,77.78790103444487,114.92993116098228,86.91428165916344
2025-09-19 16:00:00,339.57,85.53920274907841,139.29791422234854,126.85215998644007
2025-09-19 17:00:00,451.01,210.37824484853346,279.7832237191823,237.59332302406324
2025-09-19 18:00:00,687.34,549.5823045034284,681.8418039302542,507.1037271916883
2025-09-19 19:00:00,876.11,990.9592677733918,954.6672186231492,859.0196249111267
2025-09-19 20:00:00,1070.91,1256.3029805825963,1408.5506216595363,1043.0543745490313
2025-09-19 21:00:00,1262.15,1209.212135454214,1281.656130785777,1009.1965701644057
